2017-02-03, 11:46:28, 103428568, 105999996, 80357.12, 5888, 4.37, 4.00, 4.51, 4.23, 4.12, 4.47, 5.14, 5.97, 5.91, 6.05, 5.95, 6.84, 6.70, 6.25, 5.80, 6.32, 13.27, 13.27, 22.36, 19.30, 9.61, 7.50, 6.35, 5.91, 5.86, 5.28, 4.50, 4.53, 4.25, 7.37, 7.43, 4.20, 4.20
2017-02-03, 11:46:38, 88000000, 90571428, 80357.12, 6144, -4.71, -3.86, -2.10, -1.30, -1.79, -0.80, 1.61, 2.64, 5.94, 14.87, 22.70, 11.15, 4.80, 3.41, 4.66, -0.72, 7.00, 7.00, 5.43, -1.84, -3.12, -2.59, -3.13, -3.98, -3.86, -3.14, -3.33, -4.13, -3.65, -2.44, -2.15, -4.91, -4.91
2017-02-03, 11:46:38, 90571428, 93142856, 80357.12, 6144, -0.30, 3.29, -1.12, 0.78, 5.12, 17.39, 10.51, 5.19, 0.34, 3.84, -2.49, -2.76, -0.18, 0.86, -2.93, -4.52, -4.97, -4.97, -5.13, -5.06, -5.43, -5.59, -5.62, -5.12, -3.44, -0.86, -0.84, -2.35, -4.68, -4.06, -4.13, 3.39, 3.39
2017-02-03, 11:46:38, 93142856, 95714284, 80357.12, 6144, 9.35, 14.45, 2.75, -0.21, 1.71, 0.43, -0.69, 2.80, -1.78, -4.11, -4.88, -4.66, -5.05, -4.95, -4.66, -3.98, -3.86, -3.86, -2.38, -3.04, -2.07, 2.39, 13.66, -0.47, 0.60, 0.26, 8.66, 2.79, 7.29, -0.51, -0.91, 1.35, 1.35
2017-02-03, 11:46:38, 95714284, 98285712, 80357.12, 6144, -7.56, -1.77, -0.36, -3.13, -0.50, 3.14, -3.37, -3.75, 2.25, 6.02, -0.78, -3.67, -2.84, -2.40, 3.64, 7.04, -1.63, -1.63, -2.07, 4.62, 9.82, -1.30, -1.01, 2.83, -1.56, -4.62, -2.48, -1.74, -5.16, -6.89, -6.39, -7.26, -7.26
2017-02-03, 11:46:38, 98285712, 100857140, 80357.12, 6144, 2.32, 4.49, 14.01, 16.01, 5.93, 2.86, 2.58, 1.95, 1.94, 4.14, 5.75, 2.80, 1.32, 2.34, 3.29, 2.58, 3.73, 3.73, 4.34, 1.15, 2.25, 9.65, 7.55, 3.80, 2.00, 1.39, 1.50, 3.43, 10.37, 15.29, 4.49, 2.28, 2.28
2017-02-03, 11:46:38, 100857140, 103428568, 80357.12, 6144, -2.96, -7.73, -6.92, -4.95, -3.37, -3.17, -1.98, -2.44, -1.32, 0.33, 0.69, -0.45, -2.17, -3.08, -4.60, -4.12, 4.49, 4.49, 2.28, -3.37, -6.09, -6.12, -6.02, -6.96, -7.49, -7.48, -6.54, -3.93, 4.27, 5.21, 4.75, 1.59, 1.59
2017-02-03, 11:46:38, 103428568, 105999996, 80357.12, 6144, 4.28, 3.94, 4.36, 4.14, 3.95, 4.40, 5.23, 5.96, 6.00, 5.80, 5.86, 6.76, 6.74, 6.12, 5.64, 6.34, 13.19, 13.19, 22.36, 19.39, 9.50, 7.31, 6.29, 5.72, 5.76, 5.26, 4.48, 4.52, 4.31, 7.09, 7.64, 4.19, 4.19
2017-02-03, 11:46:48, 88000000, 90571428, 80357.12, 6144, -3.58, -2.57, -0.75, -0.06, -0.85, -0.07, 2.26, 2.99, 6.17, 15.20, 22.97, 11.91, 5.21, 3.75, 4.64, -0.33, 6.43, 6.43, 5.18, -1.66, -2.65, -2.43, -2.88, -3.40, -3.29, -2.75, -2.92, -3.42, -3.10, -2.33, -2.60, -3.86, -3.86
2017-02-03, 11:46:48, 90571428, 93142856, 80357.12, 6144, -1.13, 2.65, -1.63, 0.03, 4.28, 16.54, 9.61, 4.41, -0.32, 4.23, -2.91, -3.38, -0.57, 0.72, -3.12, -4.56, -4.80, -4.80, -5.29, -5.36, -5.63, -5.69, -5.71, -4.97, -3.35, -0.84, -1.25, -2.89, -4.78, -4.10, -4.49, 2.56, 2.56
2017-02-03, 11:46:48, 93142856, 95714284, 80357.12, 6144, 9.02, 14.52, 2.79, -0.03, 2.72, 1.66, -1.13, 1.83, -2.61, -4.18, -5.05, -4.67, -5.05, -5.29, -4.59, -4.57, -4.39, -4.39, -2.34, -2.65, -2.09, 1.14, 12.81, -0.73, 1.57, 0.49, 8.56, 2.39, 7.31, -0.87, -0.72, 1.27, 1.27
2017-02-03, 11:46:48, 95714284, 98285712, 80357.12, 6144, -7.10, -1.18, 0.28, -1.80, -1.84, 1.85, -3.33, -3.54, 1.29, 5.73, -0.43, -3.85, -3.48, -2.88, 3.12, 7.10, 0.15, 0.15, -2.21, 3.99, 9.24, -1.35, -1.69, 0.89, -2.32, -4.00, -2.21, -1.94, -4.64, -6.33, -6.26, -7.31, -7.31
2017-02-03, 11:46:48, 98285712, 100857140, 80357.12, 6144, 2.48, 4.46, 14.53, 16.26, 5.98, 2.88, 2.62, 2.13, 1.99, 4.28, 5.28, 2.72, 1.39, 2.44, 3.17, 2.61, 3.98, 3.98, 4.65, 1.15, 2.07, 8.75, 7.35, 3.64, 1.93, 1.57, 1.67, 3.75, 10.44, 14.98, 4.45, 2.37, 2.37
2017-02-03, 11:46:48, 100857140, 103428568, 80357.12, 6144, -2.43, -7.41, -7.30, -5.33, -3.55, -3.12, -2.22, -2.97, -1.77, -0.41, -0.14, -1.23, -2.53, -2.96, -3.80, -2.32, 4.93, 4.93, 2.60, -2.90, -5.59, -5.71, -5.81, -6.63, -7.10, -7.24, -6.51, -4.34, 3.30, 4.38, 4.20, 1.26, 1.26
2017-02-03, 11:46:48, 103428568, 105999996, 80357.12, 6144, 4.56, 4.24, 4.66, 4.35, 3.88, 4.38, 4.88, 6.02, 6.12, 5.91, 5.62, 6.17, 6.52, 5.86, 5.55, 5.86, 11.34, 11.34, 22.06, 20.25, 9.72, 7.41, 6.17, 5.52, 5.77, 5.29, 4.42, 4.64, 4.21, 6.92, 7.24, 4.19, 4.19
2017-02-03, 11:46:58, 88000000, 90571428, 80357.12, 5888, -1.56, -0.56, 1.02, 1.53, 0.87, 1.29, 3.55, 4.22, 7.22, 15.88, 23.24, 12.38, 5.90, 4.15, 4.35, 0.73, 5.20, 5.20, 3.48, -0.98, -1.38, -1.37, -1.64, -1.80, -1.80, -1.59, -1.69, -1.84, -1.70, -1.64, -1.73, -1.92, -1.92
2017-02-03, 11:46:58, 90571428, 93142856, 80357.12, 5888, -1.78, 1.97, -2.41, -0.92, 3.14, 15.22, 8.48, 3.50, -1.10, 3.57, -3.55, -4.38, -2.19, -1.15, -4.22, -5.64, -5.81, -5.81, -6.44, -6.95, -7.02, -6.63, -6.51, -6.19, -4.23, -1.82, -2.54, -4.56, -5.31, -3.94, -5.01, 1.43, 1.43
2017-02-03, 11:46:58, 93142856, 95714284, 80357.12, 5888, 9.53, 15.37, 3.59, 0.23, 1.88, 0.98, -2.56, -1.49, -4.66, -4.79, -5.73, -6.19, -6.98, -6.96, -4.70, -5.70, -6.49, -6.49, -3.91, -3.47, -3.41, -2.89, 7.02, -2.71, 2.50, 0.44, 9.20, 2.83, 9.15, 0.42, -0.77, 1.67, 1.67
2017-02-03, 11:46:58, 95714284, 98285712, 80357.12, 5888, -6.79, -1.37, 1.48, -1.22, -3.49, -0.34, -4.27, -4.59, 0.11, 5.50, -1.44, -4.30, -4.18, -3.25, 4.76, 8.20, 1.20, 1.20, -1.34, 4.13, 8.65, -0.93, -3.65, -2.38, -2.69, -3.44, -3.68, -3.95, -5.75, -6.35, -5.89, -6.98, -6.98
2017-02-03, 11:46:58, 98285712, 100857140, 80357.12, 5888, 2.36, 4.75, 14.51, 16.39, 5.78, 2.87, 3.26, 2.54, 2.03, 4.15, 5.36, 2.49, 1.89, 3.41, 3.16, 2.42, 4.34, 4.34, 5.10, 1.39, 1.99, 8.81, 7.09, 3.42, 1.78, 1.51, 1.42, 3.53, 10.06, 14.85, 4.30, 2.18, 2.18
2017-02-03, 11:46:58, 100857140, 103428568, 80357.12, 5888, -2.32, -7.21, -7.69, -5.66, -3.51, -2.82, -2.67, -3.38, -1.98, -0.04, 0.26, -0.69, -2.15, -2.65, -3.54, -2.00, 4.80, 4.80, 1.60, -3.71, -5.60, -5.65, -6.00, -6.82, -7.26, -7.25, -6.67, -4.83, 2.02, 4.21, 4.64, 1.86, 1.86
2017-02-03, 11:46:58, 103428568, 105999996, 80357.12, 5888, 4.56, 4.24, 4.80, 4.54, 4.03, 4.40, 4.59, 5.43, 6.03, 5.89, 5.86, 6.40, 6.35, 5.99, 5.29, 5.86, 11.90, 11.90, 21.81, 20.66, 9.78, 7.56, 6.26, 5.47, 5.72, 5.55, 4.75, 4.97, 4.34, 6.57, 6.71, 4.22, 4.22
